1,  23592.334,  11322.969,  -947.205
2,  23542.414,  11317.678,  -947.115
3,  23492.454,  11312.377,  -947.083
4,  23442.421,  11307.081,  -947.056
5,  23392.409,  11301.780,  -947.045
6,  23342.452,  11296.494,  -947.050
7,  23292.290,  11291.186,  -947.062
8,  23242.375,  11285.905,  -947.071
9,  23192.457,  11280.603,  -947.060
10,  23142.633,  11275.296,  -947.042
11,  23092.653,  11269.989,  -947.033
12,  23042.759,  11264.687,  -947.018
13,  22992.835,  11259.385,  -947.001
14,  22942.804,  11254.073,  -946.988
15,  22892.613,  11248.745,  -946.979
16,  22842.878,  11243.475,  -946.967
17,  22792.534,  11238.132,  -946.978
18,  22742.649,  11232.831,  -947.004
19,  22692.254,  11227.484,  -947.023
20,  22642.247,  11222.174,  -947.023
21,  22592.174,  11216.851,  -947.039
22,  22542.125,  11211.525,  -947.044
23,  22492.219,  11206.220,  -947.047
24,  22441.851,  11200.881,  -947.039
25,  22391.609,  11195.543,  -947.032
26,  22341.479,  11190.219,  -947.030
27,  22291.415,  11184.896,  -947.016
28,  22241.578,  11179.600,  -947.002
29,  22191.463,  11174.281,  -946.997
30,  22141.380,  11168.962,  -946.991
31,  22091.253,  11163.641,  -946.990
32,  22041.184,  11158.327,  -946.982
33,  21991.370,  11153.041,  -946.979
34,  21941.174,  11147.727,  -946.974
35,  21890.788,  11142.385,  -946.969
36,  21840.451,  11137.045,  -946.953
37,  21790.078,  11131.696,  -946.946
38,  21739.735,  11126.357,  -946.931
39,  21689.477,  11121.023,  -946.921
40,  21639.631,  11115.747,  -946.906
41,  21589.700,  11110.456,  -946.925
42,  21539.267,  11105.120,  -946.935
43,  21489.135,  11099.824,  -946.946
44,  21438.881,  11094.497,  -946.941
45,  21388.447,  11089.149,  -946.940
46,  21338.697,  11083.867,  -946.932
47,  21288.582,  11078.552,  -946.918
48,  21238.593,  11073.260,  -946.911
49,  21188.152,  11067.908,  -946.904
50,  21137.693,  11062.561,  -946.896
51,  21087.516,  11057.240,  -946.886
52,  21037.134,  11051.891,  -946.872
53,  20987.081,  11046.576,  -946.862
54,  20936.751,  11041.240,  -946.869
55,  20886.812,  11035.952,  -946.879
56,  20836.292,  11030.616,  -946.876
57,  20786.467,  11025.332,  -946.867
58,  20736.089,  11020.002,  -946.871
59,  20685.883,  11014.688,  -946.866
60,  20636.126,  11009.412,  -946.852
61,  20586.242,  11004.119,  -946.861
62,  20536.352,  10998.821,  -946.859
63,  20486.513,  10993.532,  -946.859
64,  20436.341,  10988.228,  -946.862
65,  20385.969,  10982.894,  -946.882
66,  20336.126,  10977.616,  -946.903
67,  20285.981,  10972.306,  -946.913
68,  20236.022,  10967.009,  -946.923
69,  20186.134,  10961.743,  -946.929
70,  20136.141,  10956.454,  -946.923
71,  20085.640,  10951.112,  -946.925
72,  20035.451,  10945.788,  -946.916
73,  19985.469,  10940.486,  -946.902
74,  19935.315,  10935.156,  -946.880
75,  19884.823,  10929.789,  -946.871
76,  19835.059,  10924.508,  -946.861
77,  19785.014,  10919.202,  -946.849
78,  19734.908,  10913.887,  -946.831
79,  19684.913,  10908.580,  -946.813
80,  19634.746,  10903.259,  -946.807
81,  19584.557,  10897.933,  -946.802
82,  19534.423,  10892.614,  -946.776
83,  19484.634,  10887.320,  -946.757
84,  19434.649,  10882.021,  -946.745
85,  19384.784,  10876.700,  -946.739
86,  19334.322,  10871.339,  -946.747
87,  19284.329,  10866.027,  -946.754
88,  19233.966,  10860.670,  -946.760
89,  19183.697,  10855.308,  -946.761
90,  19133.895,  10850.054,  -946.755
91,  19084.032,  10844.723,  -946.744
92,  19033.962,  10839.418,  -946.744
93,  18983.569,  10834.066,  -946.743
94,  18933.537,  10828.752,  -946.731
95,  18883.280,  10823.399,  -946.727
96,  18833.190,  10818.076,  -946.704
97,  18783.244,  10812.757,  -946.688
98,  18733.290,  10807.443,  -946.682
99,  18683.138,  10802.109,  -946.678
100,  18633.083,  10796.790,  -946.671
101,  18582.885,  10791.470,  -946.663
102,  18532.775,  10786.135,  -946.648
103,  18482.933,  10780.844,  -946.642
104,  18432.888,  10775.540,  -946.645
105,  18383.105,  10770.279,  -946.645
106,  18333.362,  10765.016,  -946.643
107,  18283.182,  10759.712,  -946.646
108,  18233.203,  10754.408,  -946.641
109,  18183.353,  10749.138,  -946.633
110,  18132.942,  10743.789,  -946.623
111,  18082.738,  10738.463,  -946.612
112,  18032.360,  10733.127,  -946.601
113,  17982.469,  10727.846,  -946.589
114,  17932.651,  10722.567,  -946.573
115,  17882.266,  10717.236,  -946.557
116,  17831.805,  10711.902,  -946.552
117,  17781.990,  10706.640,  -946.562
118,  17732.209,  10701.364,  -946.568
119,  17682.108,  10696.062,  -946.571
120,  17631.864,  10690.730,  -946.587
121,  17582.104,  10685.456,  -946.597
122,  17531.762,  10680.109,  -946.596
123,  17481.403,  10674.763,  -946.595
124,  17430.890,  10669.394,  -946.603
125,  17380.891,  10664.088,  -946.610
126,  17330.473,  10658.740,  -946.604
127,  17280.147,  10653.407,  -946.604
128,  17229.911,  10648.082,  -946.598
129,  17179.539,  10642.750,  -946.600
130,  17129.750,  10637.479,  -946.597
131,  17079.914,  10632.198,  -946.590
132,  17030.062,  10626.918,  -946.586
133,  16979.786,  10621.588,  -946.594
134,  16929.667,  10616.277,  -946.602
135,  16879.419,  10610.950,  -946.602
136,  16829.400,  10605.641,  -946.620
137,  16779.488,  10600.344,  -946.641
138,  16729.077,  10595.001,  -946.669
139,  16679.078,  10589.705,  -946.687
140,  16628.803,  10584.377,  -946.701
141,  16579.037,  10579.099,  -946.712
142,  16529.014,  10573.794,  -946.707
143,  16478.893,  10568.483,  -946.704
144,  16428.680,  10563.153,  -946.698
145,  16378.449,  10557.825,  -946.688
146,  16328.376,  10552.505,  -946.683
147,  16278.207,  10547.178,  -946.679
148,  16228.405,  10541.892,  -946.679
149,  16178.180,  10536.564,  -946.680
150,  16128.094,  10531.244,  -946.682
151,  16077.992,  10525.928,  -946.679
152,  16027.708,  10520.591,  -946.687
153,  15977.584,  10515.288,  -946.704
154,  15927.067,  10509.942,  -946.718
155,  15876.665,  10504.597,  -946.725
156,  15826.826,  10499.293,  -946.723
157,  15776.987,  10493.995,  -946.715
158,  15726.497,  10488.635,  -946.707
159,  15676.408,  10483.316,  -946.702
160,  15626.477,  10478.013,  -946.704
161,  15576.323,  10472.683,  -946.702
162,  15525.823,  10467.321,  -946.698
163,  15475.324,  10461.971,  -946.699
164,  15424.897,  10456.619,  -946.705
165,  15374.998,  10451.326,  -946.715
166,  15325.059,  10446.026,  -946.726
167,  15274.946,  10440.715,  -946.735
168,  15224.916,  10435.414,  -946.746
169,  15175.014,  10430.115,  -946.750
170,  15125.033,  10424.811,  -946.746
171,  15075.207,  10419.527,  -946.736
172,  15024.807,  10414.186,  -946.725
173,  14974.899,  10408.899,  -946.715
174,  14924.598,  10403.554,  -946.700
175,  14874.599,  10398.247,  -946.675
176,  14824.298,  10392.904,  -946.651
177,  14774.285,  10387.599,  -946.624
178,  14723.852,  10382.241,  -946.595
179,  14673.809,  10376.924,  -946.576
180,  14623.898,  10371.622,  -946.548
181,  14573.692,  10366.298,  -946.520
182,  14523.384,  10360.939,  -946.500
183,  14473.371,  10355.582,  -946.444
184,  14423.522,  10350.274,  -946.422
185,  14373.706,  10345.000,  -946.449
186,  14323.282,  10339.662,  -946.462
187,  14272.942,  10334.334,  -946.473
188,  14222.519,  10328.997,  -946.488
189,  14172.672,  10323.718,  -946.498
190,  14122.473,  10318.388,  -946.490
191,  14071.921,  10313.035,  -946.477
192,  14022.176,  10307.778,  -946.462
193,  13971.748,  10302.461,  -946.422
194,  13922.022,  10297.212,  -946.392
195,  13872.099,  10291.944,  -946.371
