+0.00001449;0;1
+0.00003030;1;2
+0.00000765;2;3
+0.00001599;3;4
-0.00002613;4;5
-0.00008871;5;6
+0.00005123;7;8
+0.00005846;8;9
+0.00002834;9;10
+0.00000177;10;11
-0.00005199;11;12
-0.00010340;12;13
+0.00005620;14;15
+0.00005742;15;16
+0.00004370;16;17
+0.00001570;17;18
-0.00007011;18;19
-0.00011682;19;20
+0.00008588;21;22
+0.00005668;22;23
+0.00007149;23;24
-0.00000876;24;25
-0.00007773;25;26
-0.00014625;26;27
+0.00008387;28;29
+0.00009038;29;30
+0.00007043;30;31
-0.00000247;31;32
-0.00008385;32;33
-0.00013281;33;34
+0.00008750;35;36
+0.00006021;36;37
+0.00002385;37;38
-0.00000431;38;39
-0.00006324;39;40
-0.00010872;40;41
+0.00006415;42;43
+0.00004868;43;44
-0.00000740;44;45
+0.00000414;45;46
-0.00004542;46;47
-0.00007882;47;48
-0.00006882;0;7
-0.00009483;1;8
-0.00012534;2;9
-0.00013380;3;10
-0.00011514;4;11
-0.00011097;5;12
-0.00006133;6;13
-0.00007396;7;14
-0.00007441;8;15
-0.00009054;9;16
-0.00010536;10;17
-0.00007679;11;18
-0.00000818;12;19
-0.00004005;13;20
-0.00003967;14;21
-0.00007346;15;22
-0.00005445;16;23
-0.00004953;17;24
+0.00001094;18;25
+0.00000892;19;26
-0.00001545;20;27
-0.00001065;21;28
-0.00001785;22;29
-0.00002220;23;30
-0.00002893;24;31
-0.00003934;25;32
-0.00001183;26;33
+0.00003263;27;34
+0.00004257;28;35
+0.00002154;29;36
+0.00001592;30;37
+0.00003894;31;38
+0.00005718;32;39
+0.00008680;33;40
+0.00008001;34;41
+0.00005892;35;42
+0.00005812;36;43
+0.00006743;37;44
+0.00009010;38;45
+0.00008889;39;46
+0.00010398;40;47
+0.00006455;41;48
